殤,歹,9,shānɡ
憨,心,15,hān
縭,纟,13,lí
墮,土,11,duò
爵,爫,17,jué
根,木,10,ɡēn
绂,纟,8,fú
驅,马,7,qū
均,土,7,jūn
瓆,王,12,zhì
遉,亻,2,error
葑,艹,12,fēnɡ
罗,罒,8,luó
鳖,鱼,19,biē
姘,女,9,pīn
畛,田,10,zhěn
楣,木,13,méi
杧,木,17,zhú
蓦,艹,13,mò
魯,鱼,12,lǔ
呱,口,8,ɡuā
痰,疒,13,tán
創,刂,6,chuànɡ
轷,车,9,hū
蕻,艹,16,hónɡ
羁,罒,17,jī
崂,山,10,láo
禅,礻,12,chán
圆,囗,10,yuán
玉,玉,5,yù
鈈,钅,3,zǐ
谌,讠,11,chén
蘐,艹,11,error
耔,耒,9,zǐ
岗,山,7,ɡǎnɡ
编,纟,12,biān
猞,犭,11,shē
朦,月,17,ménɡ
莩,艹,10,piǎo
纫,纟,6,rèn
尬,尢,7,ɡà
鬮,门,7,shùn
嘰,口,5,jī
锲,钅,14,qiè
倴,亻,10,bēn
髃,骨,14,yú
姅,女,8,bàn
叉,又,3,chā
版,片,8,bǎn
軋,车,5,zhá
裏,里,7,error
苓,艹,8,línɡ
彖,彑,9,tuàn
篙,竹,16,ɡāo
驘,马,3,error
奚,大,10,xī
卞,卜,4,biàn
濡,氵,17,rú
蹠,足,12,zhí
揩,扌,12,kāi
艨,舟,19,ménɡ
壯,士,6,zhuànɡ
筮,竹,13,shì
畲,田,12,shē
釵,钅,4,error
诹,讠,10,zōu
庀,广,4,pǐ
稃,禾,12,fū
琇,王,4,error
劈,刀,15,pī
栏,木,9,lán
讎,隹,18,chóu
窘,穴,12,jiǒnɡ
璜,王,15,huánɡ
速,辶,10,sù
伡,亻,6,jū
訣,讠,14,error
萧,艹,11,xiāo
抨,扌,8,pēnɡ
宮,宀,7,yòu
隰,阝,16,xí
喲,口,9,yō
邴,阝,7,bǐnɡ
欹,欠,12,yī
攽,攵,8,bān
蒼,艹,12,shī
齁,鼻,14,error
饅,饣,14,mán
鍉,釒,8,error
之,丿,3,zhī
赍,贝,12,jī
旒,方,13,liú
腕,月,12,wàn
嫘,女,14,léi
哜,口,9,jì
摧,扌,14,cuī
蟦,虫,15,lóu
鹫,鸟,17,jiù
自,自,6,zì
顯,日,9,xiǎn
兵,八,7,bīnɡ
烴,火,4,error
櫸,木,13,jǔ
虻,虫,9,ménɡ
擼,扌,15,lū
聿,聿,6,yù
嘆,口,5,tàn
錈,钅,13,juǎn
沍,冫,13,error
暑,日,12,shǔ
蜐,虫,11,jié
脔,肉,12,luán
嶗,山,10,láo
垛,土,9,duǒ
砚,石,9,yàn
钝,钅,9,dùn
躡,足,17,niè
氢,气,9,qīnɡ
芩,艹,7,qín
怪,忄,8,ɡuài
騮,马,11,qí
地,土,6,dì
玳,王,9,dài
鐲,钅,4,error
舾,舟,12,xī
廁,厂,8,cè
壅,土,16,yōnɡ
闇,門,17,ān
勉,力,9,miǎn
觏,见,14,ɡòu
材,木,7,cái
幖,巾,14,biāo
站,立,10,zhàn
魘,鬼,15,yǎn
瓝,瓜,8,bó
镜,钅,16,jìnɡ
剞,刂,10,jī
满,氵,13,mǎn
襤,衤,15,lán
择,扌,8,zé
荨,艹,9,qián
快,忄,7,kuài
穮,禾,20,biāo
右,口,5,yòu
郵,阝,7,yóu
桺,木,4,error
蓽,艹,9,bì
找,扌,7,zhǎo
往,彳,8,wǎnɡ
笃,竹,9,dǔ
鲂,鱼,12,fánɡ
妄,女,6,wànɡ
隆,阝,11,lónɡ
邊,辶,5,biān
椏,木,10,yā
吝,口,7,lìn
推,扌,11,tuī
鶬,鸟,5,error
瀵,氵,20,fèn
醴,酉,20,lǐ
亶,亠,13,dǎn
樹,木,9,shù
许,讠,6,xǔ
搽,扌,12,chá
鹁,鸟,12,bó
孃,女,10,niánɡ
糂,米,6,error
盆,皿,9,pén
鉉,钅,4,error
烊,火,10,yánɡ
虑,虍,10,lǜ
擒,扌,15,qín
睛,目,13,jīnɡ
飚,风,16,biāo
嗜,口,13,shì
鋞,釒,6,xiànɡ
俠,亻,8,xiá
正,止,5,zhènɡ
賢,贝,8,xián
胪,月,9,lú
緬,纟,12,miǎn
饯,饣,8,jiàn
噱,口,16,xué
鍳,金,8,error
偵,亻,8,zhēn
燴,火,4,error
起,走,10,qǐ
蝻,虫,15,nǎn
腿,月,13,tuǐ
挂,扌,9,ɡuà
椆,木,11,zhòu
邋,辶,18,lā
厍,厂,6,shè
随,阝,11,suí
甎,石,5,error
妑,女,11,pā
徕,彳,10,lái
抗,扌,7,kànɡ
萘,艹,11,nai
溟,氵,13,mínɡ
造,辶,10,zào
璣,王,6,jī
鰨,鱼,18,tǎ
弪,弓,8,jìnɡ
戬,戈,14,jiǎn
栰,竹,12,fá
辵,辵,20,jí
渴,氵,12,kě
閹,门,11,yān
琸,王,8,zhuō
稼,禾,16,jià
襆,巾,3,error
珍,王,9,zhēn
剌,刂,9,là
镎,钅,15,ná
科,禾,9,kē
翕,羽,12,xī
幔,巾,14,màn
苗,艹,8,miáo
軟,车,8,ruǎn
浞,氵,10,zhuó
凡,几,3,fán
铣,钅,11,xǐ
巩,工,6,ɡǒnɡ
惫,心,12,bèi
罪,罒,13,zuì
衰,衣,10,shuāi
泳,氵,8,yǒnɡ
蹴,足,19,cù
狷,犭,10,juàn
其,八,8,qí
驼,马,8,tuó
绿,纟,11,lǜ
暄,日,13,xuān
沈,氵,7,shěn
個,丨,3,ɡè
嘏,口,14,ɡǔ
餑,饣,12,error
攙,扌,15,mó
無,无,8,zhuó
眥,目,11,zì
谳,讠,15,yàn
殲,歹,7,jiān
鈷,钅,10,ɡǔ
頻,页,13,pín
鸿,鸟,11,hónɡ
綾,纟,11,zōnɡ
胀,月,8,zhànɡ
摃,扌,6,kánɡ
蛄,虫,11,ɡū
橇,木,16,qiāo
賈,贝,4,error
灋,氵,8,fǎ
俊,亻,9,jùn
鋌,钅,11,yǒu
嗎,口,6,ma
寒,宀,12,hán
黔,黑,16,qián
蕙,艹,15,huì
擘,手,17,bò
也,乙,3,yě
酡,酉,12,tuó
靥,面,15,yè
盤,皿,5,error
婧,女,11,jìnɡ
糨,米,18,jiànɡ
捭,扌,11,bǎi
楱,木,4,error
诲,讠,9,huì
畹,田,13,wǎn
栆,木,6,zǎo
醋,酉,15,cù
渊,氵,11,yuān
劍,刂,9,jiàn
鞏,工,6,ɡǒnɡ
琎,王,4,error
鶓,鸟,13,miáo
底,广,8,dǐ
蔘,艹,11,error
榛,木,14,zhēn
鄠,阝,13,hù
疣,疒,9,yóu
霤,雨,8,error
箧,竹,14,qiè
堦,阝,11,jiē
鴨,鸟,10,yā
芭,艹,7,bā
袱,衤,11,fú
椰,木,12,yē
钹,钅,10,bó
甸,田,7,diàn
妻,女,8,qī
笼,竹,11,lónɡ
衆,人,6,zhònɡ
泉,水,9,quán
蹊,足,17,qī
狍,犭,8,páo
奐,大,3,error
绕,纟,9,rào
晚,日,11,wǎn
迟,辶,7,chí
汞,水,7,ɡǒnɡ
僡,心,10,qīnɡ
牢,牛,7,láo
囥,囗,7,kànɡ
鯧,鱼,8,error
峩,山,10,é
荬,艹,9,mǎi
柯,木,9,kē
淳,氵,11,chún
轴,车,9,zhóu
珷,王,12,wǔ
偶,亻,11,ǒu
移,禾,11,yí
老,老,6,lǎo
蘅,艹,19,hénɡ
构,木,8,ɡòu
消,氵,10,xiāo
儋,亻,15,dān
鈍,钅,9,dùn
頑,页,6,error
鸕,鸟,5,error
羔,灬,10,ɡāo
肖,月,7,xiāo
樝,木,13,zhā
貞,贝,6,zhēn
冠,冖,9,ɡuàn
瘥,疒,14,chài
垤,土,9,dié
颦,页,21,pín
蜯,虫,6,error
撮,扌,15,cuō
吹,口,7,chuī
餻,米,8,yáo
皺,皮,10,zhòu
精,米,14,jīnɡ
臀,月,17,tún
蟄,虫,6,error
歇,欠,13,xiē
今,人,4,jīn
鏌,钅,15,mò
哎,口,8,āi
駐,马,8,zhù
嫒,女,13,ài
葙,艹,12,xiānɡ
佟,亻,7,tónɡ
遡,氵,8,sù
燠,火,16,yù
啣,行,11,xián
編,纟,12,biān
扭,扌,7,niǔ
蓮,艹,10,lián
导,寸,6,dǎo
侉,亻,8,kuǎ
再,冂,6,zài
钏,钅,8,chuàn
眎,见,9,shì
宑,阝,6,jǐnɡ
麓,鹿,19,lù
悗,忄,8,error
蘘,艹,11,error
蠜,虫,17,fán
沟,氵,7,ɡōu
伞,人,6,sǎn
碧,石,14,bì
鸨,鸟,9,bǎo
讱,讠,5,rèn
亳,亠,10,bó
趵,足,10,bō
水,水,4,shuǐ
傷,亻,6,shānɡ
瘸,疒,16,qué
砼,石,10,tónɡ
岿,山,8,kuī
旅,方,10,lǚ
譆,口,15,xī
濉,氵,16,suī
么,丿,3,me
赊,贝,11,shē
偌,亻,10,ruò
篑,竹,15,kuì
饒,饣,9,ráo
胗,月,9,zhēn
諛,讠,10,yú
敚,攵,11,duó
潞,氵,16,lù
叡,目,14,ruì
難,隹,10,nán
煢,艹,8,qiónɡ
嗥,口,13,háo
飧,飠,12,sūn
擯,扌,12,error
詰,讠,8,jié
烷,火,11,wán
陸,阝,7,lù
竻,竹,5,lè
顼,页,10,xū
茁,艹,8,zhuó
技,扌,7,jì
撄,扌,14,yīnɡ
載,车,10,zǎi
溈,氵,7,wéi
鄍,阝,12,mínɡ
吏,口,6,lì
鴕,鸟,10,tuó
莖,艹,5,shù
辞,辛,13,cí
猡,犭,11,luó
加,力,5,jiā
醢,酉,17,hǎi
甥,生,12,shēnɡ
咤,口,9,zhà
缩,纟,14,suō
舫,舟,10,fǎnɡ
踳,足,10,niè
榲,木,12,wēn
逷,辶,11,error
玶,王,9,pínɡ
圹,土,6,kuànɡ
晃,日,10,huànɡ
蓄,艹,13,xù
牋,竹,10,jiān
城,土,9,chénɡ
姒,女,7,sì
鳔,鱼,19,biào
蝙,虫,15,biān
襝,衤,12,xiè
狠,犭,9,hěn
镥,钅,17,lǔ
瓤,瓜,22,ránɡ
齩,口,25,zhā
绨,纟,10,tí
蟮,虫,18,shàn
睹,目,13,dǔ
闺,门,9,ɡuī
壼,士,11,kǔn
螃,虫,16,pánɡ
怂,心,8,sǒnɡ
争,刀,6,zhēnɡ
鎋,车,4,error
氊,毛,9,zhān
傍,亻,12,bànɡ
閏,门,12,zī
砒,石,9,pī
蜘,虫,14,zhī
殛,歹,12,jí
涟,氵,10,lián
丞,一,6,chénɡ
錠,钅,4,error
锤,钅,13,chuí
禧,礻,16,xǐ
尪,尢,12,wānɡ
肭,月,8,nà
愬,讠,14,error
洴,氵,9,pínɡ
冷,冫,7,lěnɡ
隹,隹,8,zhuī
眸,目,11,móu
礼,礻,5,lǐ
聂,耳,10,niè
擅,扌,16,shàn
詆,讠,6,nè
滉,氵,13,huànɡ
陎,阝,8,shū
子,子,3,zǐ
糕,米,16,ɡāo
诛,讠,8,zhū
跟,足,13,ɡēn
湞,氵,9,zhēn
勡,刂,13,piāo
哥,口,10,ɡē
揫,扌,12,jiū
籪,竹,5,tái
旯,日,6,lá
議,讠,5,yì
赴,走,9,fù
饼,饣,9,bǐnɡ
舁,臼,9,yú
掀,扌,11,xiān
萅,日,4,error
踉,足,14,liànɡ
澈,氵,15,chè
逍,辶,10,xiāo
唏,口,10,xī
箐,竹,14,qìnɡ
弓,弓,3,ɡōnɡ
鰕,魚,9,xiā
昙,日,8,tán
栝,木,10,ɡuā
躞,足,24,xiè
厠,厂,8,cè
邢,阝,6,xínɡ
琥,王,12,hǔ
縩,糹,13,jìn
徨,彳,12,huánɡ
茫,艹,9,mánɡ
暮,日,14,mù
輳,车,13,còu
状,犬,7,zhuànɡ
嘹,口,15,liáo
鬻,鬲,22,yù
璺,玉,20,wèn
鴿,鸟,11,ɡē
纾,纟,7,shū
菀,艹,11,wǎn
权,木,6,quán
藄,艹,12,tì
迈,辶,6,mài
里,里,7,lǐ
畏,田,9,wèi
柘,木,9,zhè
衝,冫,8,yīnɡ
珠,王,10,zhū
鑥,钅,17,lǔ
痤,疒,12,cuó
鹩,鸟,17,liáo
恭,小,10,ɡōnɡ
蛮,虫,12,mán
橱,木,16,chú
鋶,钅,12,liǔ
埸,土,11,yì
铺,钅,12,pù
黾,黾,8,miǎn
肃,聿,8,sù
躇,足,18,chú
钋,钅,7,pō
颓,页,13,tuí
缒,纟,12,zhuì
宕,宀,8,dànɡ
暗,日,13,àn
耘,耒,10,yún
沛,氵,7,pèi
鐠,钅,17,pǔ
级,纟,6,jí
崦,山,11,yān
嬪,女,13,pín
螭,虫,16,chī
昬,日,8,hūn
趱,走,23,zǎn
氰,气,12,qínɡ
讵,讠,6,jù
嚷,口,20,rǎnɡ
旁,方,10,pánɡ
蝂,虫,6,error
赆,贝,10,jìn
矍,目,20,jué
噌,口,15,cēnɡ
酎,酉,10,zhòu
緑,纟,11,lǜ
屐,尸,10,jī
敖,攵,10,áo
賛,贝,9,fèi
保,亻,9,bǎo
楞,木,13,lénɡ
嗡,口,13,wēnɡ
睢,目,13,suī
句,口,5,jù
黧,黑,20,lí
給,纟,9,ɡěi
虬,虫,7,qiú
拯,扌,9,zhěnɡ
啶,口,11,dìnɡ
選,辶,9,xuǎn
系,糸,7,xì
卺,厄,8,jǐn
竿,竹,9,ɡān
茅,艹,8,máo
抄,扌,7,chāo
万,一,3,wàn
霍,雨,16,huò
鬕,髟,10,error
愙,忄,9,kè
猥,犭,12,wěi
墨,土,15,mò
鮪,鱼,14,wěi
舯,舟,10,zhōnɡ
儹,亻,21,zǎn
鰻,鱼,19,mán
玺,玉,10,xǐ
禾,禾,5,hé
蓀,艹,9,sūn
恃,忄,9,shì
苄,艹,7,biàn
瑋,王,8,wěi
雌,隹,14,cí
鳐,鱼,18,yáo
忒,心,7,tuī
腙,月,12,zōnɡ
惘,忄,11,wǎnɡ
镡,钅,17,tán
瓠,瓜,11,hù
鍥,钅,14,qiè
饩,饣,7,xì
磨,石,16,mó
杭,木,8,hánɡ
闶,门,7,kānɡ
廼,丿,2,nǎi
昂,日,8,ánɡ
辇,车,12,niǎn
氆,毛,16,pǔ
開,廾,4,kāi
樊,木,15,fán
鎏,金,18,liú
岑,山,7,cén
馓,饣,15,sǎn
媕,女,8,jū
林,木,8,lín
脘,月,11,wǎn
涛,氵,10,tāo
輜,车,12,zī
羧,羊,13,suō
館,饣,11,ɡuǎn
本,木,5,běn
邹,阝,7,zōu
麽,麻,14,me
宿,宀,11,xiǔ
擁,扌,8,yōnɡ
担,扌,8,dān
豆,豆,7,dòu
棉,木,12,mián
盍,皿,10,hé
坌,土,7,bèn
過,辶,6,ɡuò
嵐,山,7,lán
孔,子,4,kǒnɡ
跛,足,12,bǒ
仝,人,5,tónɡ
诟,讠,8,ɡòu
員,口,3,error
釣,钅,8,diào
癢,疒,11,error
壩,土,7,bà
走,走,7,zǒu
槳,木,10,jiǎnɡ
譴,讠,15,qiǎn
呶,口,8,náo
酸,酉,14,suān
齼,齒,28,chǔ
塾,土,14,shú
萁,艹,11,qí
舅,臼,13,jiù
掄,扌,7,lún
榈,木,7,lǘ
阍,门,11,hūn
瞌,目,15,kē
匏,勹,11,páo
箔,竹,14,bó
怙,忄,8,hù
芚,日,4,error
渝,氵,12,yú
琡,王,18,chù
鲦,鱼,15,tiáo
砩,石,10,fú
妨,女,7,fánɡ
蔫,艹,14,niān
茯,艹,9,fú
褳,衤,12,lián
溲,氵,12,sōu
鴻,鸟,11,hónɡ
帽,巾,12,mào
碾,石,15,niǎn
潇,氵,14,xiāo
览,见,9,lǎn
畋,田,9,tián
韌,韦,7,rèn
祓,礻,9,fú
廒,广,13,áo
鯔,鱼,16,zī
彧,彡,10,yù
軲,车,4,error
银,钅,11,yín
凸,凵,5,tū
繽,纟,13,bīn
忼,忄,14,kānɡ
飾,饣,8,shì
芃,艹,11,error
漆,氵,14,qī
隋,阝,11,suí
邏,辶,11,luó
猎,犭,11,liè
徑,彳,8,jìnɡ
骓,马,11,zhuī
舘,饣,12,error
谜,讠,11,mí
梟,木,8,xiāo
唢,口,10,suǒ
粧,女,3,error
弦,弓,8,xián
太,大,4,tài
搬,扌,13,bān
辱,辰,10,rǔ
爸,父,8,bà
庻,广,11,shù
柁,木,9,tuó
轆,车,4,error
毉,匚,8,error
痍,疒,11,yí
鵒,鸟,5,error
秕,禾,9,bǐ
塔,土,12,tǎ
杖,木,7,zhànɡ
軛,车,8,è
慚,忄,8,error
裟,衣,13,shā
埡,土,9,yā
鋣,钅,11,yé
畢,比,6,bì
審,宀,8,shěn
葬,艹,12,zànɡ
惯,忄,11,ɡuàn
蹰,足,19,chú
櫳,木,9,lónɡ
瓷,瓦,10,cí
坶,土,5,mǔ
鉸,钅,10,qián
绻,纟,11,quǎn
鱼,鱼,8,yú
脅,月,8,xié
悄,忄,10,qiāo
锍,钅,12,liǔ
倏,亻,10,shū
娓,女,10,wěi
膚,月,8,fū
讞,讠,15,yàn
眡,见,9,shì
関,丷,4,shuān
掮,扌,11,qián
液,氵,11,yè
匹,匚,4,pǐ
熺,灬,16,xī
崽,山,12,zǎi
蛀,虫,11,zhù
扃,户,9,jiōnɡ
胄,月,9,zhòu
汇,氵,5,huì
俆,亻,2,error
铌,钅,10,ní
灏,氵,21,hào
収,攵,6,shōu
黐,黍,6,chī
巒,山,9,luán
荙,艹,11,error
拘,扌,8,jū
赝,贝,16,yàn
靡,非,19,mí
酥,酉,12,sū
烤,火,10,kǎo
敭,扌,12,error
仰,亻,6,yǎnɡ
極,木,4,error
韶,音,14,sháo
勸,力,4,quàn
釺,钅,4,error
搂,扌,12,lǒu
鞋,革,15,xié
栊,木,9,lónɡ
庑,广,7,wǔ
鮓,魚,8,error
斗,斗,4,dòu
贜,贝,4,error
吢,口,7,qìn
鄤,阝,13,wàn
带,巾,9,dài
堪,土,12,kān
攬,扌,12,lǎn
躱,身,13,duǒ
袵,衤,6,error
椴,木,13,duàn
喷,口,12,pēn
銹,钅,4,error
猸,犭,12,méi
鲽,鱼,17,dié
情,忄,11,qínɡ
绑,纟,9,bǎnɡ
鱒,鱼,8,error
磕,石,15,kē
奔,大,8,bēn
晖,日,10,huī
进,辶,7,jìn
恚,心,10,huì
觟,角,10,pǎnɡ
囡,囗,6,nān
僥,亻,8,yáo
嫩,女,14,nèn
硪,石,12,wò
轰,车,8,hōnɡ
毳,毛,12,cuì
噶,口,15,ɡá
翻,羽,18,fān
偺,口,9,zán
婾,亻,2,error
者,耂,8,zhě
國,囗,8,ɡuó
鐍,釒,20,yù
蚖,虫,6,error
肚,月,7,dù
語,讠,14,error
瘡,疒,9,chuānɡ
垠,土,9,yín
钢,钅,9,ɡānɡ
冤,冖,10,yuān
麦,麦,7,mài
脯,月,11,pú
謳,讠,6,ōu
沲,氵,8,tuó
锷,钅,14,è
刹,刂,8,shā
鼻,鼻,14,bí
為,丶,4,wéi
尽,尸,6,jìn
餿,饣,12,sōu
蟀,虫,17,shuài
捃,扌,10,jùn
浇,氵,9,jiāo
仆,亻,4,pú
诈,讠,7,zhà
闌,门,12,lán
煏,火,13,bì
峒,山,9,dònɡ
駔,马,8,zǎnɡ
艙,舟,10,cānɡ
佛,亻,7,fó
豝,豕,11,bā
陡,阝,9,dǒu
卣,卜,7,yǒu
遥,辶,13,yáo
驩,欠,4,error
摭,扌,14,zhí
零,雨,13,línɡ
特,牜,10,tè
司,口,5,sī
籽,米,9,zǐ
侅,亻,8,ɡāi
芇,艹,11,error
愆,心,13,qiān
朊,月,8,ruǎn
钓,钅,8,diào
檗,木,17,bò
谘,讠,11,zī
悛,忄,10,quān
会,人,6,huì
舜,夕,12,shùn
犧,牜,10,xī
鐨,钅,14,fèi
圪,土,6,ɡē
训,讠,5,xùn
螵,虫,17,piāo
昴,日,9,mǎo
簸,竹,19,bò
傻,亻,13,shǎ
槁,木,14,ɡǎo
腆,月,12,tiǎn
噔,口,15,dēnɡ
諗,讠,10,shěn
胛,月,9,jiǎ
潚,氵,11,error
蛟,虫,12,jiāo
敞,攵,12,chǎnɡ
鳣,鱼,21,zhān
筢,竹,13,pá
煦,灬,13,xù
嗩,口,10,suǒ
睪,目,5,error
詬,讠,8,ɡòu
滯,氵,12,zhì
聰,耳,15,cōnɡ
奶,女,5,nǎi
鱸,鱼,13,lú
啾,口,12,jiū
輅,车,10,lù
撈,扌,10,lāo
堋,土,11,pénɡ
窌,穴,5,error
帏,巾,7,wéi
吓,口,6,xià
視,见,8,shì
洙,氵,9,zhū
辚,车,16,lín
挝,扌,9,wō
缥,纟,14,piāo
甩,用,5,shuǎi
咨,口,9,zī
踯,足,15,zhí
涮,氵,11,shuàn
騷,马,12,sāo
逻,辶,11,luó
匽,匚,9,yǎn
阿,阝,7,ā
疾,疒,10,jí
扇,户,10,shàn
蓈,艹,12,yuán
髌,骨,19,bìn
郐,阝,8,kuài
赙,贝,14,fù
拜,手,9,bài
屣,尸,14,xǐ
剧,刂,10,jù
镩,钅,17,cuān
菲,艹,11,fēi
杵,木,8,chǔ
絹,纟,10,juàn
闾,门,9,lǘ
樂,丿,5,lè
怆,忄,7,chuànɡ
馋,饣,12,chán
昊,日,8,hào
媍,女,11,nào
傑,木,8,jié
嚕,口,15,lū
业,业,5,yè
茜,艹,9,qiàn
倦,亻,10,juàn
锨,钅,13,xiān
侯,亻,9,hòu
肱,月,8,ɡōnɡ
蚵,虫,6,error
朴,木,6,pǔ
鲹,鱼,7,shēn
冻,冫,7,dònɡ
棁,木,11,tuō
滅,火,5,miè
聆,耳,11,línɡ
孌,心,4,error
诗,讠,8,shī
蟟,虫,17,liáo
摞,扌,14,luò
穢,禾,11,huì
哩,口,10,lǐ
譬,言,20,pì
濯,氵,17,zhuó
腰,月,13,yāo
蝴,虫,15,hú
篷,竹,16,pénɡ
幺,幺,3,yāo
鍼,釒,8,error
矿,石,8,kuànɡ
榀,木,13,pǐn
踅,足,14,xué
澄,氵,15,chénɡ
斈,子,5,xué
騍,马,3,error
式,弋,6,shì
逑,辶,10,qiú
唓,口,6,xínɡ
阕,门,12,què
袖,衤,10,xiù
氙,气,7,xiān
躚,足,13,xiān
蒞,艹,11,error
骢,马,14,cōnɡ
邦,阝,6,bānɡ
琩,王,8,chānɡ
褫,衤,15,chǐ
險,阝,14,error
輯,车,13,jí
沮,氵,8,jǔ
尹,尸,4,yǐn
纺,纟,7,fǎnɡ
刽,刂,8,ɡuì
觀,见,6,ɡuān
浃,氵,9,jiā
迄,辶,6,qì
藈,艹,10,xiān
祋,礻,8,duì
釐,裏,18,lí
勒,力,11,lè
韔,韋,17,tà
淘,氵,11,táo
卧,卜,8,wò
痨,疒,12,láo
牽,牛,9,qiān
叼,口,5,diāo
链,钅,12,liàn
肇,聿,14,zhào
骋,马,10,chěnɡ
妍,女,7,yán
缎,纟,12,duàn
隓,土,3,error
梗,木,11,ɡěnɡ
抛,扌,7,pāo
耜,耒,11,sì
撟,扌,9,jiǎo
纣,纟,6,zhòu
夢,木,11,mènɡ
匦,匚,8,ɡuǐ
阨,阝,13,què
唪,口,11,fěnɡ
莱,艹,10,lái
戰,戈,9,zhàn
搴,手,14,qiān
醽,酉,13,línɡ
瀼,氵,20,nǎnɡ
咿,口,9,yī
毁,殳,13,huǐ
淅,氵,11,xī
荆,艹,9,jīnɡ
蕊,艹,15,ruǐ
种,禾,9,zhǒnɡ
塌,土,13,tā
珑,王,9,lónɡ
剐,刂,9,ɡuǎ
酒,酉,10,jiǔ
痕,疒,11,hén
呔,口,7,tǎi
苛,艹,8,kē
浚,氵,10,xùn
蓟,艹,13,jì
杞,木,7,qǐ
寡,宀,14,ɡuǎ
祢,礻,9,mí
工,工,3,ɡōnɡ
郧,阝,9,yún
番,田,12,fān
衬,衤,8,chèn
泯,氵,8,mǐn
艰,艮,8,jiān
曳,曰,6,yè
磷,石,17,lín
狻,犭,10,suān
遼,辶,5,liáo
瓿,瓦,12,bù
謁,讠,11,yè
檀,木,17,tán
七,一,2,qī
贅,贝,14,zhuì
沄,氵,11,error
蜉,虫,13,fú
暈,日,10,yūn
餍,厂,12,yàn
碌,石,13,lù
小,小,3,xiǎo
锕,钅,12,ā
亘,二,6,ɡèn
螞,虫,9,mǎ
紥,扌,4,zhā
鎦,钅,15,liú
眩,目,10,xuàn
嚨,口,8,lónɡ
谯,讠,14,qiáo
澮,氵,9,huì
頷,页,11,pō
弹,弓,11,dàn
綺,纟,11,qǐ
儽,亻,13,lěi
鐿,钅,4,error
湃,氵,12,pai
賄,贝,4,error
癓,疒,11,error
惜,忄,11,xī
章,立,11,zhānɡ
幣,巾,4,bì
革,革,9,ɡé
業,业,5,error
迮,辶,8,zé
捱,扌,11,ái
敵,攵,10,dí
鯶,鱼,8,error
罹,罒,16,lí
鷺,鸟,18,lù
煽,火,14,shān
较,车,10,jiào
戆,心,25,ɡànɡ
搊,扌,13,zǒu
鶏,鸟,7,jī
劑,刂,8,jì
咕,口,8,ɡū
掛,扌,9,ɡuà
斟,斗,13,zhēn
羣,羊,13,qún
袭,衣,11,xí
花,艹,7,huā
攴,攵,14,pō
妷,亻,7,yì
缸,缶,9,ɡānɡ
去,厶,5,qù
喿,口,16,zào
衂,血,6,error
泅,氵,8,qiú
鹎,鸟,13,bēi
遒,辶,12,qiú
仙,亻,5,xiān
汚,氵,11,error
藟,艹,17,lěi
晞,日,11,xī
嫡,女,14,dí
峥,山,9,zhēnɡ
釧,钅,4,error
牦,牜,8,máo
毫,毛,11,háo
瑪,王,7,mǎ
淯,氵,11,error
柳,木,9,liǔ
蕴,艹,15,yùn
婶,女,11,shěn
屺,山,6,qǐ
痿,疒,13,wěi
谅,讠,10,liànɡ
嬋,女,11,chán
鈑,钅,9,bǎn
圓,囗,7,error
疔,疒,7,dīnɡ
侘,亻,8,chà
思,心,9,sī
宠,宀,8,chǒnɡ
颢,页,18,hào
銦,钅,11,yīn
瘩,疒,14,dá
謫,讠,13,zhé
钪,钅,9,kànɡ
贯,贝,8,ɡuàn
悲,忄,12,bēi
餷,饣,12,zha
窶,穴,5,error
粺,禾,13,bài
锿,钅,14,āi
诀,讠,6,jué
跄,足,11,qiānɡ
蟈,虫,6,error
筋,竹,12,jīn
闔,门,3,error
蹙,足,18,cù
濘,氵,8,nìnɡ
险,阝,9,xiǎn
扱,扌,12,error
胲,月,10,hǎi
繹,纟,8,yì
忸,忄,7,niǔ
災,火,7,zāi
凼,凵,6,dànɡ
雾,雨,13,wù
漂,氵,14,piāo
攆,扌,15,niǎn
鲋,鱼,13,fù
骏,马,10,jùn
礎,石,5,error
喑,口,12,yīn
邓,阝,4,dènɡ
厕,厂,8,cè
抟,扌,7,tuán
碣,石,14,jié
弢,弓,8,tāo
匪,匚,10,fěi
辭,辛,16,lín
測,氵,11,yuān
戴,戈,17,dài
康,广,11,kānɡ
砸,石,10,zá
咻,口,9,xiū
鞽,革,9,error
瘼,疒,15,mò
势,力,8,shì
轂,殳,13,ɡū
毅,殳,15,yì
蕆,艹,10,xuàn
應,广,7,yīnɡ
幌,巾,13,huǎnɡ
呐,口,7,nà
青,青,8,qīnɡ
珕,王,10,lì
剔,刂,10,tī
苟,艹,8,ɡǒu
巡,巛,6,xún
罢,罒,10,bà
寥,宀,14,liáo
畦,田,11,qí
泫,氵,8,xuàn
獪,犭,9,kuài
蹬,足,19,dēnɡ
葰,艹,11,error
想,心,13,xiǎnɡ
艴,色,11,fú
绷,纟,11,bēnɡ
顸,页,9,hān
瓻,瓦,4,error
孺,子,17,rú
謅,讠,7,zhōu
檄,木,17,xí
脉,月,9,mài
尋,寸,6,xún
鼍,黽,20,tuó
續,纟,11,xù
锑,钅,12,tī
璐,王,17,lù
錕,钅,4,error
朝,月,12,cháo
紡,纟,7,fǎnɡ
